Category,Product Name,Emotion,Customer Review
Gaming,Nintendo Switch / N Switch Joy-Con Joycon Joy Con (Left / Right) WARNA - GREEN PINK,Happy,"delivery: good packing, fast delivery goods: good build quality, solid, responsive too, looks like it's really original (rumble is there, amiibo is detected, clicks home button auto on)"
Gaming,Nintendo Switch / N Switch Joy-Con Joycon Joy Con (Left / Right) WARNA - GREEN PINK,Happy,"I have shopped here several times and have never disappointed, both the service and the products and packaging. The goods correspond to what was requested + are original. The packaging is good, with thick bubble wrap and covered in cardboard, so it's safe during delivery."
Gaming,Gameboy + STICK TAMBAHAN 2 PLAYER Sup Retro 400 in 1 - Biru,Happy,"item as ordered, fast delivery, very good packaging, thick bubble wrap????"
Gaming,Gameboy + STICK TAMBAHAN 2 PLAYER Sup Retro 400 in 1 - Biru,Happy,"Thank God it landed smoothly, everything works well and can be played on the TV too, but the controller stick is really hard so it gets stiff very quickly."
Gaming,Memory Card PS2 Free MCboot Multi,Happy,appropriate equipment. The price is competitive. You have to modify the casing so it can fit the PS2 50006 series
Gaming,Memory Card PS2 Free MCboot Multi,Happy,"At first I thought it hadn't been opened to fill in freemcboot... tyt has been opened, just test it on the machine :) thx"
Gaming,Memory Card PS2 Free MCboot Multi,Happy,"Packages arrive as ordered, can be used at scph-50000. You can boot the internal HDD, you just have to reconfigure the chip matrix. Thank You. Hopefully it lasts"
Gaming,Nintendo Switch Premium Game Card Tempat Catride Kaset 12 Slot Card - 1,Happy,"The goods are suitable, the build quality is quite good, the seller's response is also fast, overall I am always satisfied shopping here. Thx"
Gaming,Nintendo Switch Premium Game Card Tempat Catride Kaset 12 Slot Card - 2,Happy,"Sturdy quality. The cartridge slot is made of rubber, so it's easy to insert and doesn't scratch the cartridge, the size is also very compact, easy to carry anywhere and doesn't take up much space. The motifs are not just pictures or stickers, but actually arise from rubber"
Gaming,1MORE Piston Buds Wireless Silicon Cover Protector - Putih,Happy,"This is good, the button itself is anti-pressing because if you want to pause/play you have to double tap. It's different from the ones under 200 thousand or the N*KIA brand. The quality of the material is good. The price is competitive. Good Packing. appropriate equipment."
Gaming,1MORE Piston Buds Wireless Silicon Cover Protector - Putih,Happy,"Suggestion, put the 1more logo/writing on the silicone, then put a hole in the charge indicator so you can clearly see it's charging/not charging. Overall satisfied with the item."
Gaming,Sarung Tangan Jempol Gaming Anti Keringat PUBG FF Mobile Legend New,Happy,"overall cool. Safe packaging, friendly seller and fast response too??"
Gaming,Sarung Tangan Jempol Gaming Anti Keringat PUBG FF Mobile Legend New,Happy,"As for the goods, it's pretty good, there's a price, there's no problem with the quality, the response to the goods is also quite good, it's sensitive"
Gaming,Sarung Tangan Jempol Gaming Anti Keringat PUBG FF Mobile Legend New,Happy,neat packing. item according to product. fast response to chat. order arrived 24 hours. top markotop
Gaming,Minecraft Windows 10 Edition PC Original - 62e2 - DVD-DL,Happy,The seller is responsive and guides you step by step until you can
Gaming,PS2 HDD 120GB FAT Sony Asli Full Games + 2 Stik - MESIN AJA,Happy,"Thank you for the quality, the delivery is fast, the order arrived today, double bubblewrap, the seller is responsive in QA, the courier is okay via COD."
Gaming,PS2 HDD 120GB FAT Sony Asli Full Games + 2 Stik - MESIN AJA,Happy,"Packing bubble OK, quality of goods according to price... Thanks bro"
Gaming,PS2 HDD 120GB FAT Sony Asli Full Games + 2 Stik - MESIN AJA,Happy,"for that price, it's fine, and the seller also explains how to use it clearly and carefully"
Gaming,PS2 HDD 120GB FAT Sony Asli Full Games + 2 Stik - MESIN AJA,Happy,Seller response ok. Items match description and easy to install. So far satisfied. Building suggestions for the default PS stick can be upgraded or there is an option to upgrade the stick. Overall worth it for this price. Delivery arrived on schedule even though it was late. ??
Gaming,Kipas Pendingin Hp Gaming Fun Cooler Cooling Pad KH01 NEW,Happy,"good, the wind feels strong but I'm not used to the vibrations which are quite strong"
Gaming,Kipas Pendingin Hp Gaming Fun Cooler Cooling Pad KH01 NEW,Happy,"Received, hopefully it will last, good packaging. appropriate equipment."
Gaming,NO 1 PUBG TRIGGER S8 TRANSFORMER L1 R1 SHRAP FIRE BUTTON SHARP SHOOTER,Happy,suitable for Xiaomi 9t... the buttons are soft and have a cool shape
Gaming,NO 1 PUBG TRIGGER S8 TRANSFORMER L1 R1 SHRAP FIRE BUTTON SHARP SHOOTER,Happy,"Every time you buy something, always research first. This one is really top compared to the others. There is a price = there is quality. I bought one for 20k and it broke and slipped very quickly. This one is solid and the best. Thanks bro."
Gaming,NINTENDO SWITCH LEGEND OF ZELDA BREATH OF THE WILD,Happy,"packaging ok, sealed, smooth, arrived safely. thank you"
Gaming,NINTENDO SWITCH LEGEND OF ZELDA BREATH OF THE WILD,Happy,"great according to the order, the response was quite fast, and quite informative, the package was neat and safe, the condition of the goods was good, the seal, there was a problem with a Gosend error so it was only processed the next Saturday, ready to help with the fast process, finally it could be delivered on Saturday too. thanks"
Gaming,NINTENDO SWITCH LEGEND OF ZELDA BREATH OF THE WILD,Happy,"There is no need to doubt this seller. Is that great??? Just wait for free time to play Zelda BOTW. Just test it in and just turn it on and run smoothly normally. Haven't had time to play yet, hopefully there are no problems. The packaging is super safe and the BNIB seal is in safe condition"
Gaming,NINTENDO SWITCH LEGEND OF ZELDA BREATH OF THE WILD,Happy,"Guess it's fast! I asked at 9 o'clock, at 10 o'clock the transaction, at 12 o'clock the goods had arrived from Tangerang to Sudirman. The packaging was proven to be safe because it rained during delivery (instant courier), when unboxing the contents of the package remained dry! continued success bro! recsel!"
Gaming,FIFA 22 PC ORIGINAL ORIGIN + Last Update - Origin 39GB,Happy,"it can be played and is safe, the seller is also okay, the account has never been queued, so far it's been okay"
Gaming,FIFA 22 PC ORIGINAL ORIGIN + Last Update - Origin 39GB,Happy,"The seller's response was really fast, it was serviced in the evening... Also given an installation guide, for those who are beginners it will really help... great app bro..."
Gaming,Amiibo Card Monster Hunter Rise Complete Set 3pcs - Palamute,Happy,"It works well, the print quality is also good and it's better to store because it has sleeves"
Gaming,Amiibo Card Monster Hunter Rise Complete Set 3pcs - Palamute,Happy,Goods ok. Worth the money. Delivery ok. What is clear is that the amiibo card matches the Layered Armor you get. So okay. Don't be afraid.
Gaming,Amiibo Card Monster Hunter Rise Complete Set 3pcs - Palamute,Happy,"The card works well, the printing and card quality is also good. However, if you want to make collectible cards, the design is a bit lacking. The design is cropped from an existing one so the proportions are not good. The new release (Monster Hunter Stories 2) is actually cropped from the blister photo of the original amiibo figure so it still looks like it has the blister and the hanging hole."
Gaming,Dobe Storage Case for Nintendo Switch Lite TNS 19091 / Pouch Lite,Happy,"The product matches the photo, the console in the hard case fits into the pouch. safe packing, fast delivery. Thank You!"
Gaming,Dobe Storage Case for Nintendo Switch Lite TNS 19091 / Pouch Lite,Happy,"The product was well received, the delivery was also extraordinarily fast, and it fits perfectly for the Nintendo."
Gaming,Fantech REVOLVER GP12 Gaming Controller Gamepad Joystick USB,Happy,"The gamepad is great, the buttons are nice too but unfortunately the size is too small. Packing is also safe and delivery is fast"
Gaming,Fantech REVOLVER GP12 Gaming Controller Gamepad Joystick USB,Happy,"I have tried it for 3 days and the controller has no problems, it still functions well. The feel of the buttons is okay, suitable for me who likes to play games casually"
Gaming,Nintendo Switch Super Smash Bros Ultimate ( Reg USA / English ),Happy,"Really cool, fast delivery, less than 5 minutes to pay for order on the way, packaging is also neat??"
Gaming,Nintendo Switch Super Smash Bros Ultimate ( Reg USA / English ),Happy,"The goods correspond to the description and are sealed in the original, delivery on time as promised, great service. Thank you very much"
Gaming,Game pass Ultimate 5 Bulan for Xbox one series X|S Windows 10 - 1 Bulan,Happy,Excellent ?? Finally you can feel like playing games at a low cost. Thank you bosque�? I hope the shop runs smoothly
Gaming,Game pass Ultimate 5 Bulan for Xbox one series X|S Windows 10 - 1 Bulan,Happy,"After paying, you were immediately given access, the process was fast, the equipment was appropriate, the admin was very helpful in asking questions and answers. Thank You."
Gaming,Game pass Ultimate 5 Bulan for Xbox one series X|S Windows 10 - 1 Bulan,Happy,"For those who want to buy a good game pass, this shop is good. served until finished. thanks bro"
Gaming,PS4 Naruto Shippuden Ultimate Ninja STORM 4 : Road to Boruto Reg 3 - Reg All USA,Happy,"seller fast response, nice cardboard packaging + bubble wrap, the game is sure to run smoothly."
Gaming,The Sims 4 + ALL DLC - PC Game - DL(GoogleDrive),Happy,"the installation guide is complete, the game is good, the seller responds fast and continues to be successful"
Gaming,Microsoft Flight Simulator 2020 Premium Deluxe PC Original - DVD-DL120GB,Happy,"Thank God, after more than 20 total hours of downloading, I was finally able to fly. Bro, the seller is very responsive, especially the admin, the guidance is very clear. Hopefully PMDG Boeing 73X can be released soon..."
Gaming,Nintendo Switch Overcooked Special Ed + Overcooked 2 (Eur / English),Happy,"Fast response, fast delivery, arrived well and can be played"
Gaming,STIK PS2 ORI PABRIK WARNA STICK PS 2 ORIGINAL (OP) ELITE - Biru,Happy,"Bought a PS2 stick, thank God it arrived in good condition. Even the packaging uses bubble wrap, neat. Currently I have tried using the PS2 stick for more than 3 weeks, the stick functions normally and is fine. NOTE: I only use it to play light games. For example, it's not a type of game that requires a rhythmic speed of moving the analog and also not pressing buttons hard and repeatedly (for example fighting games). I only use it to play casual type games. That's all, thank you."
Gaming,PS4 Cyberpunk 2077 (R3/English),Happy,"Always satisfied with the seller's service, fast delivery and competitive prices... and while there is a next gen update"
Gaming,PS4 Cyberpunk 2077 (R3/English),Happy,"great, thank you seller. Ordered yesterday afternoon, 24 hours later it arrived in the Garut area. item according to description"
Gaming,Sup Gameboy Game Console 3 Inch 400 Games Retro FC Gamebox Classic - Biru,Happy,The LCD is not good... it's good for entertainment but the screen is small... the charging cable works but there's no plug... I hope you continue to trust me bro...
Gaming,Kabel USB / Kabel Charger Stik/ Stick PS3 OP - 30cmdata+charge,Happy,"item as ordered..tried it, okay...packing is neat..thank you.."
Gaming,Nintendo Switch Zelda BOTW Breath of The Wild,Happy,"Great, most affordable among other sellers, really new, played with no problems"
Gaming,Nintendo Switch Zelda BOTW Breath of The Wild,Happy,"the packaging is really good, it's not just plastic but there's a bubble + a nice box, the cassette is okay but it's a shame there's no paper manual"
Phones and Tablets,"Vention Kabel Data Micro Usb 3A Fast Charging Quick Charge Android - COL Black, 0.25m",Happy,Good and reliable products and services
Phones and Tablets,"Vention Kabel Data Micro Usb 3A Fast Charging Quick Charge Android - COL Black, 0.25m",Happy,Seller fast response. Super fast delivery
Phones and Tablets,"Vention Kabel Data Micro Usb 3A Fast Charging Quick Charge Android - COL Black, 0.25m",Happy,"the packaging is good, the quality is good, the cable is thick, I like the light blue color, hope it lasts. thank you seller ??"
Phones and Tablets,"Vention Kabel Data Micro Usb 3A Fast Charging Quick Charge Android - COL Black, 0.25m",Happy,"Very good original and fast delivery of the goods, thank you"
Phones and Tablets,"Vention Kabel Data Micro Usb 3A Fast Charging Quick Charge Android - COL Black, 0.25m",Happy,Ordered 2 data cables... 1 according to the description but 1 other item... safe packaging. fast delivery but less careful preparation of the goods.. overall it's ok..
Phones and Tablets,MILS Paperlike Matte Anti Gores iPad 8 10.2 Pro 11 Air 3 10.5 4 10.9 - iPad 10.9/11,Happy,"Easy installation because the supporting accessories are complete, the product also meets expectations"
Phones and Tablets,MILS Paperlike Matte Anti Gores iPad 8 10.2 Pro 11 Air 3 10.5 4 10.9 - iPad 10.9/11,Happy,"good product, good for writing?"
Phones and Tablets,MILS Paperlike Matte Anti Gores iPad 8 10.2 Pro 11 Air 3 10.5 4 10.9 - iPad 10.9/11,Happy,"The surface of the screen guard is a bit rough. The wet wipes are dry, the packaging is safe and the delivery is fast"
Phones and Tablets,MILS Paperlike Matte Anti Gores iPad 8 10.2 Pro 11 Air 3 10.5 4 10.9 - iPad 10.9/11,Happy,product ok. just the texture is too rough. overall Positive. thanks seller
Phones and Tablets,"Iphone XR Garansi Resmi Ibox - Hitam, 64 New Package",Happy,Is the item original?? Works fine.
Phones and Tablets,"Iphone XR Garansi Resmi Ibox - Hitam, 64 New Package",Happy,IMEI is registered with the Ministry of Industry. Is the product original?? The seller is very friendly. The goods are smooth. The order process is fast. Functions well. Neat packaging. There is an iBox guarantee
Phones and Tablets,"Iphone XR Garansi Resmi Ibox - Hitam, 64 New Package",Happy,"When the unit has a problem, the seller is willing to help solve it. Thank you very much."
Phones and Tablets,"Iphone XR Garansi Resmi Ibox - Hitam, 64 New Package",Happy,Is the item original?? There is an iBox guarantee. IMEI is registered with the Ministry of Industry. There's still greenpeel. The item is smooth. Safe signal. Works fine.
Phones and Tablets,"Iphone XR Garansi Resmi Ibox - Hitam, 64 New Package",Happy,"Overall satisfied, it's just a shame that the wrong color was sent"
Phones and Tablets,Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi - Abu-abu,Happy,Is the item original?? There is an official guarantee. Appropriate equipment. Packaging is sealed. Color according to order. Specifications match. Clear sound. Works fine. The item is smooth. Sharp camera. Fast order process. Neat packaging. Safe packaging??. The seller's response is top. The seller is very friendly. Long battery life.
Phones and Tablets,Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi - Abu-abu,Happy,Is the item original?? Packaging is sealed. Fast order process. The seller's response is top.
Phones and Tablets,Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi - Abu-abu,Happy,"original item, good, according to order. neat packaging, thick bubble wrap, so the goods are safe. only problem with the delivery service,"
Phones and Tablets,Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi - Abu-abu,Happy,Packaging is sealed. Specifications match. Color according to order.
Phones and Tablets,Obeng Pembuka Tool Set Repair Opening Tools iPhone 5 5S 6 6S Plus,Happy,"Great, very useful"
Phones and Tablets,Obeng Pembuka Tool Set Repair Opening Tools iPhone 5 5S 6 6S Plus,Happy,"The picker is fragile and breaks once used, overall according to the price"
Phones and Tablets,Obeng Pembuka Tool Set Repair Opening Tools iPhone 5 5S 6 6S Plus,Happy,"Recommended seller. fast response, good quality of goods, according to price. Thank You"
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 5",Happy,Touch screen is smooth. Sensitive screen. The seller's response is top.
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 6",Happy,Very friendly seller. Fast order process. Sensitive screen. Neat packaging. Smooth touch screen. There is a shop guarantee
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 7",Happy,"It arrived even though it took a while, thank you"
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 8",Happy,The order is correct and the quality is also ok. Delivery didn't take too long.
Phones and Tablets,USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam,Happy,Thanks. the goods have landed safely
Phones and Tablets,USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam,Happy,"Item as ordered, well packaged, when tried it was ok for refill and charge, delivery as estimated.."
Phones and Tablets,USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam,Happy,"It's really great, there's no loss if you buy here, the goods arrive quickly and safely and can be used straight away"
Phones and Tablets,USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam,Happy,solid fit. quick response. hope it lasts
Phones and Tablets,KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam,Happy,"almost perfect, only the packaging is not safe from impact"
Phones and Tablets,KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam,Happy,"Fast delivery, power bank works well, easy to use and lasts a long time. Excellent"
Phones and Tablets,KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam,Happy,"Delivery was a day late, but the item is good"
Phones and Tablets,Createkat Katfit Watch Band SPO2 Tracker - Biru,Happy,"The order has been received well, the function is very good, the response and delivery are very fast, thank you"
Phones and Tablets,Createkat Katfit Watch Band SPO2 Tracker - Biru,Happy,Just tried one... Nice... Works.. Hopefully the other one also works as described. Thanks bro...
Phones and Tablets,Createkat Katfit Watch Band SPO2 Tracker - Biru,Happy,very good item...good delivery. Very durable
Phones and Tablets,Createkat Katfit Watch Band SPO2 Tracker - Biru,Happy,goods arrived and as expected.
Phones and Tablets,XIAOMI 1more Omthing E-Joy Smart Watch - Hitam,Happy,There is an official guarantee. Is the item original?? Long battery life. Easy to use features. The seller is very friendly.
Phones and Tablets,XIAOMI 1more Omthing E-Joy Smart Watch - Hitam,Happy,Safe packaging??. Neat packaging. Fast order process. Is the item original??
Phones and Tablets,XIAOMI 1more Omthing E-Joy Smart Watch - Hitam,Happy,The seller's response is top.
Phones and Tablets,XIAOMI 1more Omthing E-Joy Smart Watch - Hitam,Happy,according to the description...items arrived in good conditionPackaging is safe??. The seller's response is top. Is the item original??
Phones and Tablets,Amazon Kindle Paperwhite 10th Gen EBook Reader Waterproof 8GB Ads - TWILIGHT BLUE,Happy,Original Amazon ?? Fast order process Safe packaging?? Neat packaging. Top seller response. Easy to carry. Good for reading
Phones and Tablets,Amazon Kindle Paperwhite 10th Gen EBook Reader Waterproof 8GB Ads - TWILIGHT BLUE,Happy,Easy to carry. Load lots of books. Nice to read. Safe packaging??. Neat packaging.
Phones and Tablets,Amazon Kindle Paperwhite 10th Gen EBook Reader Waterproof 8GB Ads - TWILIGHT BLUE,Happy,"Fast order process, safe packaging, neat packaging"
Phones and Tablets,"Apple iPad Air 4 2020 256GB 64GB Wifi Only 10.9 256 64 Not Cellular - WIFI 64 GB, Grey",Happy,"Original item, good, still sealed, so far working well"
Phones and Tablets,"Apple iPad Air 4 2020 256GB 64GB Wifi Only 10.9 256 64 Not Cellular - WIFI 64 GB, Grey",Happy,Registered serial number. Is the item original?? Works fine. Safe packaging??.
Phones and Tablets,"Apple iPad Air 4 2020 256GB 64GB Wifi Only 10.9 256 64 Not Cellular - WIFI 64 GB, Grey",Happy,"The product was received well, unfortunately the box has many dents, if you can add the option to add bubble wrap, it's okay to add costs so that buyers receive the box in perfect condition"
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Happy,The quality is good. Works fine.
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Happy,The legs are easy to adjust. Works fine. Quality according to price.
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Happy,Works fine. Quality according to price. The seller is very friendly. Fast order process. The seller's response is top.
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Happy,Solid build. The legs are easy to adjust. Works fine. Works fine.
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Happy,The seller is friendly. The seller's response is good. Order processing is fast.
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Happy,"The delivery was fast but the packaging wasn't very safe because it was only packed in plastic without bubble wrap or cardboard but over all it was good, I also got it for free from Tokopedia, thank you Tokopedia"
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Happy,Fast order process. Quality according to price. Works fine.
Phones and Tablets,Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus,Happy,Fast delivery. The cable is suitable plus a bonus cable protector is given. Top eh??
Phones and Tablets,Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus,Happy,"fast response and delivery, item ok"
Phones and Tablets,Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus,Happy,"item arrived quickly, thank you seller for fast response"
Phones and Tablets,Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus,Happy,Positive quality. & there is a bonus cable protector ????????
Phones and Tablets,Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus,Happy,Fake but it can be used and the price is affordable ????
Phones and Tablets,Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus,Happy,"The cable is original, only for high series iPhones, it has to be reversed when charging before it can be inserted"
Phones and Tablets,Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus,Happy,Hopefully the item will last quickly
Phones and Tablets,Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi,Happy,Is the item original?? There is an official guarantee. The sound is clear. Noise cancellation is great. The price is affordable. It doesn't crackle. The seller is very friendly. Fast order process.
Phones and Tablets,Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi,Happy,The sound is clear. Comfortable to wear for a long time. The bass is solid.
Phones and Tablets,Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi,Happy,Is the item original?? The sound is clear.
Phones and Tablets,Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi,Happy,The sound produced is okay and clear. There are no problems. Thanks
Phones and Tablets,Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi,Happy,"I have received the package, haven't tried it yet, my child likes it, hopefully it works and lasts, thank you sis"
Phones and Tablets,Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam,Happy,"Is the item original?? Packaging is sealed. but how come there's no guarantee book, anti-scratch sma, & soft colors according to order."
Phones and Tablets,Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam,Happy,"great, arrived straight away??????"
Phones and Tablets,Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam,Happy,Is the item original?? Color according to order. Clear sound. The seller is very friendly. Safe packaging??. The seller's response is top.
Phones and Tablets,Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam,Happy,Is the item original?? There is an official guarantee. Packaging is sealed. Specifications match. The item is smooth. Appropriate equipment. Color according to order. Works fine. The seller is very friendly. Fast order process. Safe packaging??. Neat packaging.
Phones and Tablets,Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam,Happy,"thanks, continued success"
Phones and Tablets,Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam,Happy,There is an official guarantee. Appropriate equipment. Packaging is sealed. Specifications match.
Phones and Tablets,Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam,Happy,"The goods arrived quickly, but there was a little damage to the cellphone box. I hope there's nothing wrong with the cell phone"
Phones and Tablets,ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC,Happy,Solid build. Good material quality. Can withstand HP loads. Fast order process.
Phones and Tablets,ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC,Happy,"It's been opened, tried to install it, it sticks strong, the lock is stable, and the cellphone is easy to disassemble. Seller is also responsive"
Phones and Tablets,ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC,Happy,Good material quality. Fast order process. Safe packaging??. Neat packaging.
Phones and Tablets,ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC,Happy,The seller's response is top. Packaging is safe?? Fast order processing. Good quality material
Phones and Tablets,ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC,Happy,Good material quality.
Phones and Tablets,ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC,Happy,The height is just right. Can withstand the weight of a cell phone. Packaging is safe?? Easy to install. Good quality material. Fast order process
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",Happy,super fast delivery. really super recommended. fast charging. Thank You
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",Happy,"It's really good, the cable has RGB, the delivery is also fast. Thank you very much."
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",Happy,the item has arrived.. hopefully it will last.. thank you
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",Happy,"Works well, fast charge works"
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",Happy,according to the product description
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",Happy,Next x delivery time please be faster. The others are good!
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",Happy,Good stuff. The cable only works if you apply heat to the lamp holder
Phones and Tablets,Remax True wireless Stereo Earbuds TWS-21 - Putih,Happy,Is the item original?? There is an official guarantee. The sound is clear. Strong bluetooth connection. Comfortable to wear for a long time. Premium materials.
Phones and Tablets,Remax True wireless Stereo Earbuds TWS-21 - Putih,Happy,Cool responsible seller!
Phones and Tablets,Remax True wireless Stereo Earbuds TWS-21 - Putih,Happy,"The sound quality is good, the build quality is also good, and the battery quality is really good. The only drawback is 1, it doesn't have a mic apparently... because my device doesn't detect a mic, so if you use a telephone you have to still use the device's internal mic. But it's nice to just listen to music, watch movies and play games"
Phones and Tablets,Remax True wireless Stereo Earbuds TWS-21 - Putih,Happy,Is the item original?? The design is modern ??.
Phones and Tablets,Remax True wireless Stereo Earbuds TWS-21 - Putih,Happy,Not bad for this price
Phones and Tablets,Remax True wireless Stereo Earbuds TWS-21 - Putih,Happy,Delivery arrived as scheduled. I have tried the item and it works well. I hope it lasts.
Phones and Tablets,Remax True wireless Stereo Earbuds TWS-21 - Putih,Happy,"fast and steady service, only the sound quality is lacking, but for the price of 100 thousand it's great"
Mother and Baby,Puzzle evamat polos - Tikar evamat - Alas Main Anak-Karpet Puzzle eva - Hitam,Sadness,I ordered 2 packages yesterday. that's a good one. So order an additional 1 package. it's dirty and broken...
Mother and Baby,Puzzle evamat polos - Tikar evamat - Alas Main Anak-Karpet Puzzle eva - Hitam,Anger,"Ordered green, received black??!!! ??"
Mother and Baby,Puzzle evamat polos - Tikar evamat - Alas Main Anak-Karpet Puzzle eva - Hitam,Sadness,very disappointed with the service
Mother and Baby,Kodomo Baby Tisu Basah Anti Bacterial 50 sheets,Anger,it was sent a long time ago
Mother and Baby,Kodomo Baby Tisu Basah Anti Bacterial 50 sheets,Sadness,Delivery service is not satisfactory...the cardboard is dented. Luckily the inside didn't break... I ordered a liquid product.
Mother and Baby,Merries Pants Positive Skin L 35,Anger,Alas... the packaging wasn't neat... it was just wrapped in transparent white plastic. It should have been wrapped in black plastic to make it neat.
Mother and Baby,Merries Pants Positive Skin L 36,Sadness,"fast packaging, fast delivery..the quality of the product is different. This one has very thin cotton and doesn't leak. I can see that the nerwang isn't even, the fitting isn't even at all..it doesn't have any cotton..it's cheap..the packaging is also holey..usually I don't buy it, but it's like that..sorry for 2 stars."
Mother and Baby,Merries Pants Positive Skin L 38,Sadness,"There's no packaging, just stick it on????????"
Mother and Baby,Merries Pants Positive Skin L 39,Anger,the packaging is not satisfactory
Mother and Baby,Merries Pants Positive Skin L 40,Anger,Delivery is wrapped in clear plastic only
Mother and Baby,"Mamaway Korset Pelangsing Pasca Melahirkan Nano Bamboo - Abu-abu,M",Sadness,I've only used it for 4 days but it's already hairy and wrinkled...
Mother and Baby,"Mamaway Korset Pelangsing Pasca Melahirkan Nano Bamboo - Abu-abu,M",Sadness,"The product claims it doesn't shrink, it turns out it's only been used for a few days. The corset wrinkles making it uncomfortable. Sadd"
